0.648,0,12.6233
0.648,0,12.9391
0.654621,0,13.2591
0.654621,0,13.2591
0.656263,0,13.582
0.656263,0,13.9066
0.656263,0,13.9066
0.656263,0,14.2497
0.656263,0,14.5613
0.656263,0,14.5613
0.656263,-1.22239,14.9075
0.656263,-0.720236,15.2416
0.656263,-0.720236,15.2416
0.656263,-0.185737,15.579
0.656263,0.33889,15.9202
0.656263,0.33889,15.9202
0.656263,0.874889,16.2642
0.656263,1.4501,16.6117
0.656263,1.4501,16.6117
0.656263,1.98158,16.9632
0.656263,2.55251,17.3187
0.656263,2.55251,17.3187
0.656263,3.16484,17.6965
0.656263,3.73033,18.0419
0.656263,3.73033,18.0419
0.656263,4.36812,18.4296
0.656263,4.36812,18.4296
0.656263,4.98363,18.8116
0.656263,5.61689,19.2042
0.656263,5.61689,19.2042
0.656263,6.26332,19.6049
0.656263,6.92317,20.0095
0.656263,6.92317,20.0095
0.656263,7.59649,20.4188
0.656263,8.28359,20.8384
0.656263,8.28359,20.8384
0.656263,9.02005,21.2585
0.656263,9.02005,21.2585
0.656263,9.73574,21.6982
0.656263,10.4653,22.0963
0.656263,10.4653,22.0963
0.656263,11.246,22.5418
0.656263,12.0042,22.9724
0.656263,12.0042,22.9724
0.656263,12.7769,23.4071
0.656263,13.5641,23.84
0.656263,13.5641,23.84
0.656263,14.3655,24.263
0.656263,15.2189,24.6796
0.656263,15.2189,24.6796
0.656263,16.0068,25.0886
0.656263,16.8919,25.5098
0.656263,16.8919,25.5098
0.656263,18.0082,25.9064
0.656263,18.0082,26.0239
0.656263,18.0082,26.0239
0.656263,19.1908,26.5475
0.656263,20.0819,26.9353
0,20.0819,26.9353
0,20.997,27.0521
0.131253,21.9447,27.1785
0.131253,21.9447,27.1785
0.656263,22.8554,27.5085
0.656263,23.7799,27.9673
0.656263,23.7799,27.9673
0.686503,24.7209,28.4888
0.70148,25.6776,28.958
0.70148,25.6776,28.958
0.711778,26.682,29.3852
0.724093,27.6681,29.8544
0.724093,27.6681,29.8544
0.730263,28.6704,30.362
0.709684,29.7411,30.8803
0.709684,29.7411,30.8803
0.699832,30.7258,31.3861
0.693263,31.7716,31.8276
0.693263,31.7716,31.8276
0.693263,32.8906,32.2089
0.693263,32.8906,32.2089
0.693263,33.9141,32.5343
0.693263,35.0573,32.8952
0.693263,35.0573,32.8952
0.689158,36.1577,33.2339
0.689158,37.2783,33.5671
0.689158,37.2783,33.5671
0.689158,38.4007,33.8977
0.689158,39.5342,34.2286
0.689158,40.3342,34.4415
0.689158,41.0816,34.6675
0.689158,41.0816,34.6675
0.713789,42.2422,34.9917
0.713789,42.2422,34.9917
0.713789,43.8239,35.4182
0.713789,45.0084,35.761
0.713789,45.0084,35.761
0.722053,46.2038,36.0859
0.732726,46.2038,36.0859
0.732726,47.4114,36.414
0.744221,48.6285,36.7435
0.754126,49.4871,36.9777
0.754126,49.4871,36.9777
0.783737,51.1587,37.4226
0.783737,51.1587,37.4226
0.800158,52.4109,37.7795
0,53.6747,38.0996
0,53.6747,38.0996
0,54.9413,38.0687
0.919421,56.2093,38.1836
0.919421,56.2093,38.1836
1,57.4842,38.4494
1,58.7711,38.857
1,58.7711,38.857
1,60.1386,39.3805
1,60.1386,39.3805
1,61.3936,39.9658
1,62.7334,40.5534
1,62.7334,40.5534
1,64.1603,41.1359
1,65.4686,41.6239
1,65.4686,41.6239
1,66.9303,42.029
1,68.335,42.3925
1,68.335,42.3925
1,69.7517,42.7466
1,71.1812,43.1381
1,71.1812,43.1381
1,72.6233,43.5097
1,74.0779,43.8833
1,74.0779,43.8833
1,75.5444,44.2533
1,75.5444,44.2533
1,77.0976,44.6169
1,78.5891,44.9931
1,78.5891,44.9931
1,80.0173,45.3332
1,81.6079,45.7101
1,81.6079,45.7101
1,83.1355,46.0672
1,84.6748,46.4182
1,84.6748,46.4182
1,86.2259,46.7665
1,87.788,47.114
1,87.788,47.114
1,89.4414,47.4582
1,90.9483,47.8016
1,90.9483,47.8016
1,92.6264,48.163
1,94.2356,48.4993
1,94.2356,48.4993
1,95.8557,48.8286
1,97.4868,49.1576
1,97.4868,49.1576
1,99.1296,49.4897
1,100.784,49.4897
1,100.784,49.828
1,102.448,50.1547
1,102.448,50.1547
1,104.125,50.476
1,105.896,50.8119
1,107.508,51.1139
1,107.508,51.1139
1,109.304,51.4256
0,111.016,51.3647
0,111.016,51.3647
1,112.726,51.3786
1,112.726,51.3786
1,114.442,51.5217
1,116.162,51.7873
1,116.162,51.7873
1,117.893,52.1717
1,119.642,52.6037
1,119.642,52.6037
1,121.49,53.0298
1,123.263,53.3816
1,123.263,53.3816
1,124.959,53.6314
1,124.959,53.6314
1,126.839,53.9067
1,128.64,54.1737
1,128.64,54.1737
1,130.362,54.4261
1,132.271,54.7018
1,132.271,54.7018
1,134.098,54.9644
1,136.029,55.2224
1,136.029,55.2224
1,137.781,55.4736
1,139.725,55.72
1,139.725,55.72
1,141.59,55.987
1,143.46,56.2444
1,143.46,56.2444
1,145.338,56.4939
1,147.226,56.741
1,147.226,56.741
1,149.121,56.986
1,151.023,57.2283
1,151.023,57.2283
1,152.935,57.4698
1,152.935,57.4698
1,154.95,57.7247
1,156.781,57.9528
1,156.781,57.9528
1,158.813,58.1928
1,160.757,58.444
1,160.757,58.444
1,162.708,58.6684
1,164.079,58.8314
1,166.042,59.0627
1,166.042,59.0627
1,168.607,59.3751
1,168.607,59.3751
1,170.587,59.5968
1,172.577,59.8294
1,172.577,59.8294
