1.000 ,0.656 ,0.000 ,0.001 ,0.209 ,0.000 
1.000 ,0.656 ,0.000 ,0.000 ,0.214 ,0.000 
1.000 ,0.656 ,0.000 ,0.000 ,0.214 ,0.000 
1.000 ,0.656 ,0.000 ,0.000 ,0.218 ,0.001 
1.000 ,0.656 ,0.000 ,0.001 ,0.223 ,0.001 
1.000 ,0.656 ,0.000 ,0.001 ,0.223 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.228 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.228 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.232 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.237 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.237 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.242 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.247 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.247 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.252 ,0.001 
1.000 ,0.656 ,0.000 ,0.002 ,0.257 ,0.002 
1.000 ,0.656 ,0.000 ,0.002 ,0.257 ,0.002 
1.000 ,0.656 ,0.000 ,0.002 ,0.262 ,0.002 
1.000 ,0.656 ,0.000 ,0.002 ,0.262 ,0.002 
1.000 ,0.656 ,0.000 ,0.002 ,0.268 ,0.002 
